"ITTER107","Territory","TIPO_DATO15","Demographic data type","SEXISTAT1","Gender","ETA1","Age","STATCIV2","Marital status","TIME","Select time","Value","Flag Codes","Flags"
"ITF2","Molise","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",3909,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",4076,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",4133,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",50257,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",45781,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",53614,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",64446,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",63068,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",64635,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",62668,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",38219,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",37742,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",41249,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",48908,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",49081,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",51687,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",48670,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",4810,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",4783,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",4893,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",6131,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",6624,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",7253,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",7041,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",17376,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",17170,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",17042,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",21638,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",23358,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",23726,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",23259,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",44649,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",46167,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",47988,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",56178,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",60567,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",60999,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",58404,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",17499,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",17860,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",18245,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",19310,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",20463,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",21177,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",20646,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2012","2012",9960,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2013","2013",9407,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2014","2014",8850,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2015","2015",11012,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2016","2016",11293,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2017","2017",12124,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y68","68 years","99","total","2018","2018",11273,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",49004,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",47714,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",47984,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",44082,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",56980,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",57936,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",58628,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",19614,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",18855,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",19300,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",16880,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",22973,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",22642,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",21699,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",101285,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",98412,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",99353,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",91265,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",122581,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",118133,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",120837,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",5295,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",5276,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",4830,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",4095,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",5515,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",4994,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",5163,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",5289,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",5341,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",5154,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",4523,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",6476,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",6081,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",6166,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",14853,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",14674,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",14806,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",12245,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",17693,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",16682,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",16535,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",44998,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",45254,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",45373,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",40336,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",56408,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",55254,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",55138,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",17240,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",17144,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2014","2014",17098,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2015","2015",16844,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2016","2016",21374,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2017","2017",23127,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y69","69 years","99","total","2018","2018",23402,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2012","2012",44445,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y69","69 years","99","total","2013","2013",44158,,
