"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",17.05,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",20.81,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",28.2,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",9.4,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",10.46,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",13.64,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",21.82,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",30.2,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",10.96,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",12.86,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",12.89,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",17.63,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",30.86,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",4.38,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","C","manufacturing","W10_49","10-49","2018","2018",5.1,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","C","manufacturing","W_GE10","10 and over","2018","2018",5.84,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","C","manufacturing","W50_99","50-99","2018","2018",8.08,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","C","manufacturing","W100_249","100-249","2018","2018",11.62,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","C","manufacturing","W_GE250","250 and over","2018","2018",16.97,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","F","construction","W10_49","10-49","2018","2018",6.54,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","F","construction","W_GE10","10 and over","2018","2018",6.97,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","F","construction","W50_99","50-99","2018","2018",10.41,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","F","construction","W100_249","100-249","2018","2018",19.97,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","F","construction","W_GE250","250 and over","2018","2018",18.05,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",8.76,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",5.09,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",3.51,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",5.15,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",6.9,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",7.3,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",4.51,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","JC","it and other information services","W_GE10","10 and over","2018","2018",20.72,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",7.58,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","53","postal and courier activities","W_GE10","10 and over","2018","2018",2.25,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","55","accommodation ","W_GE10","10 and over","2018","2018",11.07,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","56","food service activities","W_GE10","10 and over","2018","2018",3.86,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","58","publishing activities","W_GE10","10 and over","2018","2018",18.37,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","61","telecommunications","W_GE10","10 and over","2018","2018",18.36,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","68","real estate activities","W_GE10","10 and over","2018","2018",11.41,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",27.68,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",7,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",7.31,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",3.05,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",16.09,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",9.38,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0033","ict sector","W_GE10","10 and over","2018","2018",17.9,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",8.46,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",8.99,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",11.35,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",15.36,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",17.19,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",7.13,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",7.7,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",9.81,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",13.71,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",17.07,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",8.66,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",9.02,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",8.28,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",8.39,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",16.1,,
"IT","Italy","E_CC_PFACC_PERC","finance or accounting software applications","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",5.25,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","C","manufacturing","W10_49","10-49","2018","2018",2.82,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","C","manufacturing","W_GE10","10 and over","2018","2018",3.81,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","C","manufacturing","W50_99","50-99","2018","2018",6.66,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","C","manufacturing","W100_249","100-249","2018","2018",10.51,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","C","manufacturing","W_GE250","250 and over","2018","2018",21.43,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","F","construction","W10_49","10-49","2018","2018",2.69,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","F","construction","W_GE10","10 and over","2018","2018",3.08,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","F","construction","W50_99","50-99","2018","2018",8.44,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","F","construction","W100_249","100-249","2018","2018",9.61,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","F","construction","W_GE250","250 and over","2018","2018",13.14,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",7.56,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",2.5,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",1.3,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",4.9,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",1.61,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",5.06,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",3.16,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","JC","it and other information services","W_GE10","10 and over","2018","2018",23.32,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",10.06,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","53","postal and courier activities","W_GE10","10 and over","2018","2018",2,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","55","accommodation ","W_GE10","10 and over","2018","2018",12.22,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","56","food service activities","W_GE10","10 and over","2018","2018",1.32,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","58","publishing activities","W_GE10","10 and over","2018","2018",19.93,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","61","telecommunications","W_GE10","10 and over","2018","2018",24.55,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","68","real estate activities","W_GE10","10 and over","2018","2018",9.11,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",21.06,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",5.89,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",7.34,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",6.7,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",10.54,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",5.22,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0033","ict sector","W_GE10","10 and over","2018","2018",21.35,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",6.36,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",7.03,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",10.93,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",12.58,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",18.75,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",4.79,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",5.54,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",8.88,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",11.47,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",19.75,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",6.6,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",7.87,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",8.13,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",10.17,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",20.83,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",2.42,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W10_49","10-49","2018","2018",1.72,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE10","10 and over","2018","2018",2.23,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W50_99","50-99","2018","2018",3.75,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W100_249","100-249","2018","2018",4.84,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE250","250 and over","2018","2018",12.87,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W10_49","10-49","2018","2018",1.75,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE10","10 and over","2018","2018",1.89,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W50_99","50-99","2018","2018",2.89,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W100_249","100-249","2018","2018",5.06,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE250","250 and over","2018","2018",11.45,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.33,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",2.53,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",1.22,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",1,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",2.02,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",2.32,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",2.22,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","JC","it and other information services","W_GE10","10 and over","2018","2018",21.26,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",4.78,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","53","postal and courier activities","W_GE10","10 and over","2018","2018",1.6,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","55","accommodation ","W_GE10","10 and over","2018","2018",2.73,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","56","food service activities","W_GE10","10 and over","2018","2018",0.07,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","58","publishing activities","W_GE10","10 and over","2018","2018",12.31,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","61","telecommunications","W_GE10","10 and over","2018","2018",14.64,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","68","real estate activities","W_GE10","10 and over","2018","2018",5.66,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",7.54,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",2.36,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",3.37,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",0.71,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",6.2,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",2.61,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0033","ict sector","W_GE10","10 and over","2018","2018",17.27,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",3.03,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",3.64,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",7.37,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",8.67,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",13.44,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",2.46,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",5.51,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",6.87,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",13.25,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",3.26,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",4.71,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",6.05,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",8.98,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",14.78,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",1.64,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","C","manufacturing","W10_49","10-49","2018","2018",17.74,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","C","manufacturing","W_GE10","10 and over","2018","2018",20.79,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","C","manufacturing","W50_99","50-99","2018","2018",30.34,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","C","manufacturing","W100_249","100-249","2018","2018",46.52,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","C","manufacturing","W_GE250","250 and over","2018","2018",60.89,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","F","construction","W10_49","10-49","2018","2018",16.77,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","F","construction","W_GE10","10 and over","2018","2018",17.71,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","F","construction","W50_99","50-99","2018","2018",26.2,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","F","construction","W100_249","100-249","2018","2018",39.56,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","F","construction","W_GE250","250 and over","2018","2018",61.7,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",24.42,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",16.5,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",11.7,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",16.28,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",19.01,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",17.33,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",24.19,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","JC","it and other information services","W_GE10","10 and over","2018","2018",60.99,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",42.49,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","53","postal and courier activities","W_GE10","10 and over","2018","2018",32.28,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","55","accommodation ","W_GE10","10 and over","2018","2018",25.39,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","56","food service activities","W_GE10","10 and over","2018","2018",7.53,,
"IT","Italy","E_CC_PANY_PERC","at least one of the mentioned services","58","publishing activities","W_GE10","10 and over","2018","2018",52.12,,
